Date,Symbol,Open,High,Low,Close,Adj_Close,Volume,Daily_Return_%,MA_5,MA_20
8/9/2023,INFY,2787.02,2797.52,2765.5,2793.61,2786.3,4323034,0.236,2814.18,2745.17
8/9/2023,ITC,2882.2,3022.01,2870.95,3001.68,2995.23,3278756,4.146,2966.83,3133.79
8/9/2023,LT,1905.61,1926.29,1896.63,1918.43,1916.03,4336331,0.673,1909.28,1954.42
8/9/2023,RELIANCE,2492.34,2530.56,2481.84,2521.1,2510.22,153879,1.154,2499.84,2544.05
8/9/2023,SBIN,2684.69,2727.52,2680.95,2713.23,2700.78,2592031,1.063,2642.04,2556.81
8/9/2023,TATAMOTORS,3229.18,3254.94,3162.55,3171.65,3158.26,2569096,-1.782,3259.37,3523.97
8/9/2023,TCS,2356.48,2362.94,2308.21,2311.36,2301.15,2146568,-1.915,2386.3,2416.5
8/9/2023,WIPRO,3362.1,3393.45,3339.36,3376.76,3366.87,1718265,0.436,3409.45,3531.14
8/10/2023,HDFCBANK,2804.31,2852.18,2797.45,2832.94,2821.59,1502286,1.021,2839,2966.88
8/10/2023,ICICIBANK,2614.36,2681.91,2609.53,2657.77,2654.11,3917610,1.66,2590.42,2585.52
8/10/2023,INFY,2793.61,2809.19,2665.79,2705.08,2691.57,523641,-3.169,2801.03,2737.85
8/10/2023,ITC,3001.68,3042.96,2923.47,2968.05,2954.02,2703421,-1.12,2969.52,3113.4
8/10/2023,LT,1918.43,1937.25,1890.01,1921.14,1915.99,4186798,0.141,1910.63,1952.49
8/10/2023,RELIANCE,2521.1,2636.79,2500.85,2604.07,2596.5,4580618,3.291,2532.64,2550.33
8/10/2023,SBIN,2713.23,2769.24,2684.8,2732.54,2728.75,3108918,0.712,2673.85,2576.43
8/10/2023,TATAMOTORS,3171.65,3205.34,3074.37,3082.05,3081.15,927826,-2.825,3192.82,3498.26
8/10/2023,TCS,2311.36,2343.67,2300.52,2340.73,2335.47,1837864,1.27,2381.73,2415.89
8/10/2023,WIPRO,3376.76,3416.48,3210.25,3245.6,3242.32,4114496,-3.884,3361.31,3512.94
8/11/2023,HDFCBANK,2832.94,2841.44,2791.83,2792.92,2785.95,2469605,-1.413,2830.63,2962.17
8/11/2023,ICICIBANK,2657.77,2704.95,2643.9,2702.34,2701.9,737927,1.677,2612.07,2586.86
8/11/2023,INFY,2705.08,2762.3,2701.11,2735.48,2735.47,2904344,1.124,2772.55,2732.74
8/11/2023,ITC,2968.05,2972.79,2883.94,2923.92,2910.86,3095713,-1.487,2957.27,3093.57
8/11/2023,LT,1921.14,1922.69,1898.11,1901.1,1900.03,1220243,-1.043,1909.73,1947.6
8/11/2023,RELIANCE,2604.07,2640.03,2554.7,2631.95,2620.98,330133,1.071,2561.28,2558.59
8/11/2023,SBIN,2732.54,2778.61,2719.69,2760.22,2747.49,4282396,1.013,2712.02,2592.65
8/11/2023,TATAMOTORS,3082.05,3110.3,3010.62,3040.84,3035.48,4215304,-1.337,3144.71,3469.38
8/11/2023,TCS,2340.73,2374.21,2334.43,2352.39,2347.83,4091887,0.498,2367.91,2412.23
8/11/2023,WIPRO,3245.6,3249.73,3243.66,3248.27,3234.06,689233,0.082,3321.96,3494.75
8/14/2023,HDFCBANK,2792.92,2801.67,2716.1,2749.2,2742.75,3933739,-1.565,2803.96,2952.35
8/14/2023,ICICIBANK,2702.34,2703.36,2695.29,2700.51,2687.48,1789956,-0.068,2641.61,2589.58
8/14/2023,INFY,2735.48,2756.84,2675.46,2681.84,2679.06,1497414,-1.961,2740.61,2725.74
8/14/2023,ITC,2923.92,2926.45,2831.26,2880.61,2876.65,4384750,-1.481,2931.29,3074.2
8/14/2023,LT,1901.1,1963.47,1867.78,1932.87,1928.56,3798890,1.671,1915.83,1943.97
8/14/2023,RELIANCE,2631.95,2636.13,2584.94,2614.95,2605.65,2007548,-0.646,2572.88,2563.28
8/14/2023,SBIN,2760.22,2857.92,2729.62,2833.28,2824.88,2808276,2.647,2744.79,2613.27
8/14/2023,TATAMOTORS,3040.84,3131.92,2998.31,3097.32,3082.74,3279246,1.857,3124.21,3438.65
8/14/2023,TCS,2352.39,2365.75,2283.75,2289.04,2285.33,2124545,-2.693,2330,2402.58
8/14/2023,WIPRO,3248.27,3321.63,3211.92,3317.75,3303.94,1237480,2.139,3310.1,3481.83
8/15/2023,HDFCBANK,2749.2,2778.08,2682.71,2691.19,2679.92,1507918,-2.11,2774.11,2938.23
8/15/2023,ICICIBANK,2700.51,2748.95,2631.94,2649.59,2646.96,595274,-1.886,2664.91,2591.11
8/15/2023,INFY,2681.84,2691.17,2660.52,2667.04,2655.21,1708449,-0.552,2716.61,2718.47
8/15/2023,ITC,2880.61,2998.35,2873.61,2987.08,2981.21,2908889,3.696,2952.27,3057.98
8/15/2023,LT,1932.87,1939.91,1922.36,1937.58,1936.7,4312002,0.244,1922.22,1940.39
8/15/2023,RELIANCE,2614.95,2675.04,2596.46,2646.64,2640.9,1555896,1.212,2603.74,2568.18
8/15/2023,SBIN,2833.28,2862.01,2823.45,2834.33,2820.54,2097231,0.037,2774.72,2632.71
8/15/2023,TATAMOTORS,3097.32,3215.23,3081.52,3158.21,3150.7,3833988,1.966,3110.01,3413.7
8/15/2023,TCS,2289.04,2299.21,2250.61,2254.3,2245.08,2036770,-1.518,2309.56,2392.64
8/15/2023,WIPRO,3317.75,3380.17,3285.44,3360.61,3349.1,761844,1.292,3309.8,3469.1
8/16/2023,HDFCBANK,2691.19,2706.95,2591.62,2649.31,2638.66,4730242,-1.556,2743.11,2918.2
8/16/2023,ICICIBANK,2649.59,2665.25,2638.66,2659.6,2649.08,1391507,0.378,2673.96,2594.97
8/16/2023,INFY,2667.04,2705.99,2661.66,2686.32,2682.79,1507562,0.723,2695.15,2716.4
8/16/2023,ITC,2987.08,3007.79,2983.45,3002.58,2994.91,4319483,0.519,2952.45,3042.92
8/16/2023,LT,1937.58,1942.4,1877.04,1894.56,1889.62,1241139,-2.22,1917.45,1937.66
8/16/2023,RELIANCE,2646.64,2764.85,2644.62,2758.13,2744.77,1153207,4.213,2651.15,2580.32
8/16/2023,SBIN,2834.33,2841.59,2821.68,2838.7,2836.49,3347735,0.154,2799.81,2650.12
8/16/2023,TATAMOTORS,3158.21,3171.23,3087.85,3112.83,3103.11,3056083,-1.437,3098.25,3384.11
8/16/2023,TCS,2254.3,2275.78,2252.62,2269.74,2268.37,924197,0.685,2301.24,2387.89
8/16/2023,WIPRO,3360.61,3386.41,3352.69,3383.78,3382.14,4847478,0.69,3311.2,3457.51
8/17/2023,HDFCBANK,2649.31,2719.14,2638.89,2695.38,2685.34,2845183,1.739,2715.6,2901.73
8/17/2023,ICICIBANK,2659.6,2705.65,2652,2692.12,2683.87,3229625,1.223,2680.83,2602.21
8/17/2023,INFY,2686.32,2691.93,2622.46,2622.98,2614.53,368250,-2.358,2678.73,2712.18
8/17/2023,ITC,3002.58,3036.02,2979.67,3024.43,3013.64,3452189,0.728,2963.72,3033.44
8/17/2023,LT,1894.56,1924.96,1849.42,1868.3,1865.13,4685055,-1.386,1906.88,1933.69
8/17/2023,RELIANCE,2758.13,2782.85,2724.61,2769.39,2762.41,351986,0.408,2684.21,2591.27
8/17/2023,SBIN,2838.7,2852.48,2800.09,2830.32,2818.8,2445640,-0.295,2819.37,2665.08
8/17/2023,TATAMOTORS,3112.83,3139.05,3095.79,3107.54,3104.4,146852,-0.17,3103.35,3354.04
8/17/2023,TCS,2269.74,2297.24,2241.07,2246.85,2243.83,2561893,-1.009,2282.46,2382.09
8/17/2023,WIPRO,3383.78,3539.03,3383.05,3513.37,3499.85,2081092,3.83,3364.76,3448.84
8/18/2023,HDFCBANK,2695.38,2773.37,2674.57,2754.57,2750.41,2331060,2.196,2707.93,2886.3
8/18/2023,ICICIBANK,2692.12,2694.97,2615.55,2652.62,2643.04,2832540,-1.467,2670.89,2604.29
8/18/2023,INFY,2622.98,2732.96,2599.14,2656.83,2656.01,4386260,1.29,2663,2711.66
8/18/2023,ITC,3024.43,3032.86,2945.6,2955.99,2952.51,4812754,-2.263,2970.14,3016.2
8/18/2023,LT,1868.3,1904.89,1860.54,1884.02,1883.33,1128400,0.842,1903.47,1929.98
8/18/2023,RELIANCE,2769.39,2791.26,2669.65,2677.19,2673.55,468175,-3.329,2693.26,2594
8/18/2023,SBIN,2830.32,2903.16,2823.31,2886.47,2873.28,2379351,1.984,2844.62,2683.76
8/18/2023,TATAMOTORS,3107.54,3126.33,3092.31,3125.37,3123.54,348162,0.574,3120.25,3328.08
8/18/2023,TCS,2246.85,2270.61,2224.03,2258.09,2252.8,3786749,0.501,2263.6,2375.51
8/18/2023,WIPRO,3513.37,3598.49,3453.19,3565.09,3547.66,3461772,1.472,3428.12,3445.93
8/21/2023,HDFCBANK,2754.57,2819.29,2746.6,2794.75,2788.88,2050932,1.459,2717.04,2868.67
8/21/2023,ICICIBANK,2652.62,2705.22,2503.07,2544.67,2542.39,2003293,-4.07,2639.72,2602.5
8/21/2023,INFY,2656.83,2665.5,2602.26,2609.67,2607.4,2797671,-1.775,2648.57,2707.49
8/21/2023,ITC,2955.99,2963.33,2881.39,2884.25,2876.4,3263669,-2.427,2970.87,3000.68
8/21/2023,LT,1884.02,1929.04,1865.71,1912.56,1906.6,2389746,1.515,1899.4,1926.63
8/21/2023,RELIANCE,2677.19,2734.04,2676.18,2691.52,2681.37,2230653,0.535,2708.57,2600.64
8/21/2023,SBIN,2886.47,2922.93,2873.73,2919.28,2913.57,2372726,1.137,2861.82,2703.83
8/21/2023,TATAMOTORS,3125.37,3145.73,3100.85,3134.63,3126.63,3128359,0.296,3127.72,3302.94
8/21/2023,TCS,2258.09,2349.81,2225.25,2336.11,2334.06,3684332,3.455,2273.02,2369.73
8/21/2023,WIPRO,3565.09,3569.29,3546.07,3567.9,3561.34,1036073,0.079,3478.15,3446.07
8/22/2023,HDFCBANK,2794.75,2796.75,2671.04,2680.53,2678.12,1633824,-4.087,2714.91,2844.18
8/22/2023,ICICIBANK,2544.67,2679.71,2538.19,2657.71,2647.89,271414,4.442,2641.34,2607.54
8/22/2023,INFY,2609.67,2643.17,2560.53,2567.7,2567.21,1499340,-1.608,2628.7,2700.17
8/22/2023,ITC,2884.25,2904.17,2732.8,2745.46,2738.99,2686692,-4.812,2922.54,2983.15
8/22/2023,LT,1912.56,1914.85,1844.3,1874.53,1871.11,2737848,-1.988,1886.79,1918.17
8/22/2023,RELIANCE,2691.52,2731.35,2668.09,2719.76,2711.07,2992130,1.049,2723.2,2606.49
8/22/2023,SBIN,2919.28,2988.77,2893.9,2979.41,2975.09,4008071,2.06,2890.84,2727.73
8/22/2023,TATAMOTORS,3134.63,3137.46,3118.09,3131.32,3124.6,4817653,-0.106,3122.34,3279.73
8/22/2023,TCS,2336.11,2352.88,2313.67,2348.21,2340.92,2213378,0.518,2291.8,2364.79
8/22/2023,WIPRO,3567.9,3763.41,3539.8,3724.16,3724.13,4164513,4.38,3550.86,3457.07
8/23/2023,HDFCBANK,2680.53,2722.48,2636.69,2682.29,2672.87,1499072,0.065,2721.5,2823.36
8/23/2023,ICICIBANK,2657.71,2697.92,2652.29,2687.78,2675.44,3281289,1.131,2646.98,2612.57
8/23/2023,INFY,2567.7,2580.61,2462.64,2468.42,2456.79,2681404,-3.866,2585.12,2692.2
8/23/2023,ITC,2745.46,2760.5,2645.13,2672.25,2666.61,3612310,-2.667,2856.48,2957.31
8/23/2023,LT,1874.53,1876.34,1793.54,1798.78,1794.78,4430253,-4.041,1867.64,1908.41
8/23/2023,RELIANCE,2719.76,2800.94,2714.84,2771.68,2769.92,2755314,1.909,2725.91,2615.05
8/23/2023,SBIN,2979.41,3024.36,2909.21,2987.03,2981.89,528650,0.256,2920.5,2749.91
8/23/2023,TATAMOTORS,3131.32,3189.96,3111.81,3185.3,3172.89,3464246,1.724,3136.83,3262.07
8/23/2023,TCS,2348.21,2359.48,2342.39,2355.98,2349.9,4236640,0.331,2309.05,2354.28
8/23/2023,WIPRO,3724.16,3730.28,3587.42,3622.46,3616.69,1047804,-2.731,3598.6,3460.64
8/24/2023,HDFCBANK,2682.29,2751.28,2680.93,2742.84,2740.74,2027428,2.257,2731,2810.23
8/24/2023,ICICIBANK,2687.78,2780,2674.18,2763.14,2754.28,1277582,2.804,2661.18,2624.42
8/24/2023,INFY,2468.42,2474.89,2410.33,2458,2454.8,4018490,-0.422,2552.12,2682.03
8/24/2023,ITC,2672.25,2681.48,2637.92,2667.86,2667.19,514784,-0.164,2785.16,2932.94
8/24/2023,LT,1798.78,1801.46,1773.69,1776.92,1775.13,2038993,-1.215,1849.36,1900.4
8/24/2023,RELIANCE,2771.68,2832.29,2743.16,2818.34,2807.77,4261058,1.683,2735.7,2625.62
8/24/2023,SBIN,2987.03,3022,2964.9,3015.57,3009.49,2720609,0.956,2957.55,2771.67
8/24/2023,TATAMOTORS,3185.3,3326.4,3148.75,3283.55,3282.58,752124,3.084,3172.03,3246.62
8/24/2023,TCS,2355.98,2358.68,2232.28,2265.22,2256.98,292420,-3.852,2312.72,2341.62
8/24/2023,WIPRO,3622.46,3635.56,3559.91,3577.18,3574.94,407208,-1.25,3611.36,3459.54
8/25/2023,HDFCBANK,2742.84,2804.39,2695.97,2770.7,2767.14,1231614,1.016,2734.22,2795.8
8/25/2023,ICICIBANK,2763.14,2766.39,2692.07,2709.71,2702.8,3717140,-1.934,2672.6,2631.45
8/25/2023,INFY,2458,2494.16,2379.97,2395.58,2392.88,1650697,-2.539,2499.87,2671.56
8/25/2023,ITC,2667.86,2739.18,2647.74,2735.87,2728.07,1717346,2.549,2741.14,2917.08
8/25/2023,LT,1776.92,1791.39,1739.01,1740.61,1733.19,4864425,-2.044,1820.68,1891.86
8/25/2023,RELIANCE,2818.34,2914.79,2817.04,2879.62,2878.82,4939573,2.174,2776.18,2641.94
8/25/2023,SBIN,3015.57,3056.2,2922.18,2938.85,2935.09,337813,-2.544,2968.03,2787.71
8/25/2023,TATAMOTORS,3283.55,3303.91,3168.44,3190.35,3180.29,147681,-2.838,3185.03,3227.96
8/25/2023,TCS,2265.22,2302.51,2257.62,2300.77,2293.25,3669017,1.569,2321.26,2333.79
8/25/2023,WIPRO,3577.18,3745.02,3558.4,3688.34,3675.25,1785516,3.108,3636.01,3465.3
8/28/2023,HDFCBANK,2770.7,2851.36,2755.78,2848.12,2845.28,3606614,2.795,2744.9,2786.26
8/28/2023,ICICIBANK,2709.71,2814.19,2694.49,2807.28,2799.03,4072262,3.601,2725.12,2643.4
8/28/2023,INFY,2395.58,2423.21,2384.52,2391.44,2389.76,4669269,-0.173,2456.23,2659.25
8/28/2023,ITC,2735.87,2785.03,2729.53,2780.31,2768.64,3004779,1.625,2720.35,2905.14
8/28/2023,LT,1740.61,1813.33,1725.5,1798.35,1798.17,4087318,3.317,1797.84,1885.69
8/28/2023,RELIANCE,2879.62,2931.34,2869.33,2928.2,2927.39,4858185,1.687,2823.52,2656.42
8/28/2023,SBIN,2938.85,3016.41,2908.94,2988.28,2985.43,209490,1.682,2981.83,2802.07
8/28/2023,TATAMOTORS,3190.35,3246.65,3120.01,3129.65,3129.28,853928,-1.903,3184.03,3209.36
8/28/2023,TCS,2300.77,2360.83,2298.39,2349.86,2341.23,3938160,2.133,2324.01,2329.37
8/28/2023,WIPRO,3688.34,3704.54,3499.12,3541.93,3529.44,3404860,-3.969,3630.81,3468.47
8/29/2023,HDFCBANK,2848.12,2911.09,2837.1,2887.31,2879.38,112897,1.376,2786.25,2780.37
8/29/2023,ICICIBANK,2807.28,2820.29,2725.31,2758.13,2754.87,3423918,-1.751,2745.21,2652.47
8/29/2023,INFY,2391.44,2394.44,2333.38,2368.49,2368.2,2649585,-0.959,2416.39,2642.05
8/29/2023,ITC,2780.31,2793.77,2760.99,2780.3,2773.08,346949,0,2727.32,2895.34
8/29/2023,LT,1798.35,1800.26,1744.88,1766.67,1762.6,2268305,-1.761,1776.27,1877.63
8/29/2023,RELIANCE,2928.2,2954.65,2915.3,2917.18,2907.24,4238292,-0.377,2863,2672.76
8/29/2023,SBIN,2988.28,3079.63,2986.15,3032.39,3018.18,599466,1.476,2992.42,2818.8
8/29/2023,TATAMOTORS,3129.65,3241.91,3105.66,3221.07,3210.27,801465,2.921,3201.98,3191.25
8/29/2023,TCS,2349.86,2409.67,2329.73,2378.28,2367.82,3471423,1.21,2330.02,2329.57
8/29/2023,WIPRO,3541.93,3597.55,3538.98,3562.46,3546.04,434210,0.58,3598.47,3472.56
8/30/2023,HDFCBANK,2887.31,2979.31,2879.58,2932.04,2920.7,1363000,1.549,2836.2,2783.12
8/30/2023,ICICIBANK,2758.13,2765.01,2680.93,2694.82,2686.66,4593523,-2.295,2746.62,2659.64
8/30/2023,INFY,2368.49,2378.7,2332.46,2344.84,2344.04,2084505,-0.999,2391.67,2621.53
8/30/2023,ITC,2780.3,2805.56,2763.76,2769.71,2759.35,900910,-0.381,2746.81,2880.64
8/30/2023,LT,1766.67,1822.04,1755.43,1776.38,1770.02,4754632,0.549,1771.79,1866.54
8/30/2023,RELIANCE,2917.18,2928.87,2812.99,2836.65,2823.4,3651357,-2.76,2876,2688.22
8/30/2023,SBIN,3032.39,3115.04,2995.84,3101.35,3089.16,4010428,2.274,3015.29,2844.41
8/30/2023,TATAMOTORS,3221.07,3227.6,3106.01,3136.08,3130.81,2839132,-2.639,3192.14,3171.65
8/30/2023,TCS,2378.28,2389.18,2309.61,2317.96,2308.23,2144247,-2.536,2322.42,2329.75
8/30/2023,WIPRO,3562.46,3733.6,3543.01,3709.22,3707.79,3266690,4.119,3615.83,3483.77
8/31/2023,HDFCBANK,2932.04,2937.08,2832.48,2916.51,2905.89,1153917,-0.53,2870.94,2789.13
8/31/2023,ICICIBANK,2694.82,2707.07,2625.14,2643.04,2633.66,2329753,-1.921,2722.6,2663.76
8/31/2023,INFY,2344.84,2345.31,2279.44,2295.68,2294.58,4600755,-2.096,2359.21,2597.77
8/31/2023,ITC,2769.71,2875.39,2765.49,2861.24,2855.62,2963254,3.305,2785.49,2875.97
8/31/2023,LT,1776.38,1818.06,1765.23,1816.99,1816.22,1459909,2.286,1779.8,1861.67
8/31/2023,RELIANCE,2836.65,2920.18,2792.86,2910.57,2900.66,3974543,2.606,2894.44,2711.75
8/31/2023,SBIN,3101.35,3134.01,3082.18,3111.97,3101.42,2623413,0.342,3034.57,2871.34
8/31/2023,TATAMOTORS,3136.08,3150.06,3110.7,3126.68,3118.37,3340614,-0.3,3160.77,3157.24
8/31/2023,TCS,2317.96,2323.54,2210.84,2232.44,2231.3,3810686,-3.69,2315.86,2323.2
8/31/2023,WIPRO,3709.22,3724.64,3631.48,3651.47,3643.54,509851,-1.557,3630.68,3492.03
9/1/2023,HDFCBANK,2916.51,2968.04,2911.49,2949.04,2945.15,3599026,1.116,2906.6,2794.85
9/1/2023,ICICIBANK,2643.04,2703.98,2642.66,2685.23,2675.38,3989457,1.596,2717.7,2668.31
9/1/2023,INFY,2295.68,2314.6,2258.81,2278.47,2277.5,4843308,-0.75,2335.78,2567.8
9/1/2023,ITC,2861.24,2875.95,2814.25,2854.46,2845.13,2832924,-0.237,2809.2,2869.44
9/1/2023,LT,1816.99,1853.39,1804.47,1851.71,1844.31,4740884,1.911,1802.02,1858.98
9/1/2023,RELIANCE,2910.57,2969.25,2879.15,2962.54,2960.62,219563,1.786,2911.03,2735.44
9/1/2023,SBIN,3111.97,3141.56,3098.7,3103.51,3091.04,4403844,-0.272,3067.5,2898.04
9/1/2023,TATAMOTORS,3126.68,3126.72,3048.79,3060.18,3050.6,763372,-2.127,3134.73,3146.18
9/1/2023,TCS,2232.44,2245.94,2206.22,2224.88,2216.36,898793,-0.339,2300.68,2313.36
9/1/2023,WIPRO,3651.47,3680.64,3454.47,3496.5,3479.77,3743143,-4.244,3592.32,3494.6
9/4/2023,HDFCBANK,2949.04,3053.64,2936.23,3041.48,3028.18,1012208,3.135,2945.28,2802.79
9/4/2023,ICICIBANK,2685.23,2720.51,2653.04,2674.53,2667.12,3309621,-0.398,2691.15,2674.4
9/4/2023,INFY,2278.47,2303.32,2254.78,2296.79,2292.19,2299371,0.804,2316.85,2540.56
9/4/2023,ITC,2854.46,2884.96,2795.45,2803.86,2798.52,894335,-1.773,2813.91,2859.11
9/4/2023,LT,1851.71,1879.32,1776.9,1795.75,1787.93,3893417,-3.022,1801.5,1853.64
9/4/2023,RELIANCE,2962.54,3015.83,2961.43,2998.71,2998.68,4014037,1.221,2925.13,2757.53
9/4/2023,SBIN,3103.51,3175.74,3073.61,3168.82,3163.43,2370311,2.104,3103.61,2923.01
9/4/2023,TATAMOTORS,3060.18,3143.37,3028,3136.1,3126.27,632379,2.481,3136.02,3143
9/4/2023,TCS,2224.88,2308.69,2218.51,2299.66,2292.98,4639672,3.361,2290.64,2304.42
9/4/2023,WIPRO,3496.5,3515.08,3487.36,3505.74,3490.89,4181043,0.264,3585.08,3501.03
9/5/2023,HDFCBANK,3041.48,3082.57,3005.15,3067.92,3061.86,3756648,0.869,2981.4,2814.17
9/5/2023,ICICIBANK,2674.53,2739.42,2657.94,2729.43,2716.77,604794,2.053,2685.41,2684.22
9/5/2023,INFY,2296.79,2375.84,2288.4,2348.11,2337.21,3206058,2.234,2312.78,2518.62
9/5/2023,ITC,2803.86,2805.11,2688.21,2696.48,2692,2439071,-3.83,2797.15,2849.82
9/5/2023,LT,1795.75,1869.07,1786.74,1860.69,1856.07,3555050,3.616,1820.3,1851.4
9/5/2023,RELIANCE,2998.71,3090.38,2986.48,3073.57,3071.63,3174776,2.496,2956.41,2786.59
9/5/2023,SBIN,3168.82,3231.75,3165.28,3211.98,3204.77,1111295,1.362,3139.53,2949.38
9/5/2023,TATAMOTORS,3136.1,3185.43,3130.62,3144.58,3143.1,2223375,0.27,3120.72,3138.77
9/5/2023,TCS,2299.66,2323.91,2211.7,2212.99,2210.64,155382,-3.769,2257.59,2297.24
9/5/2023,WIPRO,3505.74,3561.33,3457.12,3540.51,3532.17,562188,0.992,3580.69,3509.96
9/6/2023,HDFCBANK,3067.92,3093.24,3025.14,3059.63,3044.84,145790,-0.27,3006.92,2826.93
9/6/2023,ICICIBANK,2729.43,2795.88,2710.86,2792,2782.74,353144,2.292,2704.85,2693.1
9/6/2023,INFY,2348.11,2349.27,2322.32,2337.51,2330.42,1586484,-0.451,2311.31,2495.81
9/6/2023,ITC,2696.48,2810.08,2689.68,2789.72,2783.17,105348,3.458,2801.15,2839.22
9/6/2023,LT,1860.69,1884,1847.48,1856.71,1847.63,446790,-0.214,1836.37,1848.31
9/6/2023,RELIANCE,3073.57,3114.92,2881.26,2922.38,2911.25,3714153,-4.919,2973.55,2806.65
9/6/2023,SBIN,3211.98,3261.22,3196.24,3252.57,3242.76,1118651,1.264,3169.77,2976.34
9/6/2023,TATAMOTORS,3144.58,3262.99,3096.54,3220.25,3213.93,1383358,2.406,3137.56,3141.2
9/6/2023,TCS,2212.99,2214.57,2195.22,2195.88,2189.27,2982925,-0.773,2233.17,2291.47
9/6/2023,WIPRO,3540.51,3571.28,3521.61,3558.87,3547.25,4675363,0.518,3550.62,3519.06
9/7/2023,HDFCBANK,3059.63,3109.4,3037.8,3088.38,3077.68,3983037,0.94,3041.29,2839.71
9/7/2023,ICICIBANK,2792,2814.66,2730.19,2747.38,2743.65,1304552,-1.598,2725.71,2697.58
9/7/2023,INFY,2337.51,2376.57,2337.44,2352.97,2348.5,506281,0.661,2322.77,2478.21
9/7/2023,ITC,2789.72,2792,2746.15,2783.03,2778.44,2120135,-0.24,2785.51,2829.97
9/7/2023,LT,1856.71,1914.18,1852.26,1911.46,1905.08,3317228,2.949,1855.26,1847.83
9/7/2023,RELIANCE,2922.38,2941.19,2882.89,2906.28,2892.36,1244677,-0.551,2972.7,2821.76
9/7/2023,SBIN,3252.57,3370.12,3227.12,3327.47,3315.68,660043,2.303,3212.87,3006.09
9/7/2023,TATAMOTORS,3220.25,3255.89,3094.71,3100.78,3088.14,2364093,-3.71,3132.38,3142.13
9/7/2023,TCS,2195.88,2206.59,2179.17,2198.8,2197.74,1430310,0.133,2226.44,2284.37
9/7/2023,WIPRO,3558.87,3577.97,3513.98,3539.83,3528.52,189914,-0.535,3528.29,3533.77
9/8/2023,HDFCBANK,3088.38,3107.21,3013.92,3021.16,3017.67,2510098,-2.177,3055.71,2851.12
9/8/2023,ICICIBANK,2747.38,2808.32,2715.32,2794.83,2788.14,1131060,1.727,2747.63,2702.21
9/8/2023,INFY,2352.97,2399.34,2345.29,2382.02,2372.41,2229922,1.235,2343.48,2460.54
9/8/2023,ITC,2783.03,2859.74,2772.73,2796.37,2787.73,1522257,0.479,2773.89,2823.59
9/8/2023,LT,1911.46,1919.59,1900.61,1900.89,1896.13,1160541,-0.553,1865.1,1847.82
9/8/2023,RELIANCE,2906.28,2951.24,2819.15,2846.65,2835.52,3430271,-2.052,2949.52,2832.5
9/8/2023,SBIN,3327.47,3434.95,3310.33,3413.69,3413.12,1772415,2.591,3274.91,3038.76
9/8/2023,TATAMOTORS,3100.78,3230.14,3082.68,3203.76,3201.87,2323369,3.321,3161.09,3150.28
9/8/2023,TCS,2198.8,2213.69,2118.32,2154.99,2148.81,347808,-1.992,2212.46,2274.5
9/8/2023,WIPRO,3539.83,3608.62,3510.38,3605.22,3590.82,3973725,1.847,3550.03,3551.62
9/11/2023,HDFCBANK,3021.16,3042.37,2970.83,2978.76,2966.05,4633796,-1.404,3043.17,2862.6
9/11/2023,ICICIBANK,2794.83,2823.06,2783.11,2808.35,2802.61,2193294,0.484,2774.4,2707.6
9/11/2023,INFY,2382.02,2424.18,2365.29,2411.17,2402.99,1108847,1.224,2366.36,2447
9/11/2023,ITC,2796.37,2901.2,2783.33,2870.51,2858.34,2207980,2.651,2787.22,2823.09
9/11/2023,LT,1900.89,1906,1856.78,1864.68,1864.65,4038472,-1.905,1878.89,1844.41
9/11/2023,RELIANCE,2846.65,2865.45,2786.19,2838.64,2838.51,918466,-0.281,2917.5,2843.68
9/11/2023,SBIN,3413.69,3515.17,3390.79,3503.82,3498.32,3941192,2.64,3341.91,3072.29
9/11/2023,TATAMOTORS,3203.76,3237.53,3197.32,3207.16,3206.99,4457211,0.106,3175.31,3155.77
9/11/2023,TCS,2154.99,2182.87,2142.79,2174.7,2173.94,4104796,0.915,2187.47,2268.79
9/11/2023,WIPRO,3605.22,3793.9,3592.07,3783.59,3768.66,1566748,4.948,3605.6,3574.91
9/12/2023,HDFCBANK,2978.76,2984.65,2893.09,2900.83,2897.36,3206869,-2.616,3009.75,2873.08
9/12/2023,ICICIBANK,2808.35,2810.84,2718.77,2757.08,2753.25,4088521,-1.826,2779.93,2712.97
9/12/2023,INFY,2411.17,2424.36,2374.22,2375.23,2365.81,4665483,-1.491,2371.78,2432.41
9/12/2023,ITC,2870.51,3019.91,2860.97,2987.58,2983.13,4459144,4.078,2845.44,2823.11
9/12/2023,LT,1864.68,1866.24,1847.35,1857.49,1849.45,226087,-0.385,1878.25,1840.4
9/12/2023,RELIANCE,2838.64,2865.14,2766.02,2802.37,2791.59,2612173,-1.278,2863.26,2851.47
9/12/2023,SBIN,3503.82,3519.28,3405.38,3457.86,3453.29,2861533,-1.312,3391.08,3103.47
9/12/2023,TATAMOTORS,3207.16,3359.81,3186.85,3349.42,3344.95,1926112,4.436,3216.27,3165.33
9/12/2023,TCS,2174.7,2176.62,2129.42,2144.81,2143.42,1753525,-1.374,2173.84,2263.31
9/12/2023,WIPRO,3783.59,3846.62,3702.87,3743.4,3741.16,4609401,-1.062,3646.18,3594.05
9/13/2023,HDFCBANK,2900.83,2928.17,2853.99,2860.85,2853.19,3989795,-1.378,2970,2883.65
